simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;swmm_instability_warning;swmm_not_converging_percent;swmm_instability_elements;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_7332;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7332;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.0005155567142;T50;NO;;YES;62.21;Node Brunnm_Fassung (62.21%), Node Brunnmuehle(Teich) (62.21%), Node Fensterstollen (62.21%), Node Gischeren (62.21%), Node Schuettstein (62.21%);0.885569;0.042757;0.519439;0.00444152
sim_7333;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7333;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.00497442559377;T50;NO;;YES;52.99;Node Brunnm_Fassung (52.99%), Node Brunnmuehle(Teich) (52.99%), Node Fensterstollen (52.99%), Node Gischeren (52.99%), Node Schuettstein (52.99%);3.53669;0.0431546;0.476735;0.0236675
sim_7334;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7334;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000877839810665;T50;NO;;YES;55.57;Node Brunnm_Fassung (55.57%), Node Brunnmuehle(Teich) (55.57%), Node Fensterstollen (55.57%), Node Gischeren (55.57%), Node Schuettstein (55.57%);3.90893;0.0231812;0.264387;0.0160096
sim_7335;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7335;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000877839810665;T50;NO;;YES;55.68;Node Brunnm_Fassung (55.68%), Node Brunnmuehle(Teich) (55.68%), Node Fensterstollen (55.68%), Node Gischeren (55.68%), Node Schuettstein (55.68%);5.93188;0.0394152;0.442742;0.0216886
sim_7336;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7336;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1+1_6b_2;0.000154912907764;T50;NO;;YES;52.64;Node Brunnm_Fassung (52.64%), Node Brunnmuehle(Teich) (52.64%), Node Fensterstollen (52.64%), Node Gischeren (52.64%), Node Schuettstein (52.64%);6.23642;0.021084;0.253381;0.0199541
sim_7337;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7337;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_1__1_6b-1_6b_0;0.000432558747284;T50;NO;;YES;53.97;Node Brunnm_Fassung (53.97%), Node Brunnmuehle(Teich) (53.97%), Node Fensterstollen (53.97%), Node Gischeren (53.97%), Node Schuettstein (53.97%);3.89403;0.0269403;0.293198;0.0207213
sim_7338;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7338;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_2__1_6b-1_6b_0;0.000432558747284;T50;NO;;YES;59.94;Node Brunnm_Fassung (59.94%), Node Brunnmuehle(Teich) (59.94%), Node Fensterstollen (59.94%), Node Gischeren (59.94%), Node Schuettstein (59.94%);4.98262;0.038875;0.456384;0.00988258
sim_7339;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7339;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000432558747284;T50;NO;;YES;54.77;Node Brunnm_Fassung (54.77%), Node Brunnmuehle(Teich) (54.77%), Node Fensterstollen (54.77%), Node Gischeren (54.77%), Node Schuettstein (54.77%);3.89392;0.0269403;0.293198;0.0207267
sim_7340;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7340;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000432558747284;T50;NO;;YES;59.94;Node Brunnm_Fassung (59.94%), Node Brunnmuehle(Teich) (59.94%), Node Fensterstollen (59.94%), Node Gischeren (59.94%), Node Schuettstein (59.94%);4.98262;0.038875;0.456384;0.00988258
sim_7341;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7341;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000809790212939;T50;NO;;YES;43.66;Node Brunnm_Fassung (43.66%), Node Brunnmuehle(Teich) (43.66%), Node Fensterstollen (43.66%), Node Gischeren (43.66%), Node Schuettstein (43.66%);11.8181;0.0324239;0.374554;0.00904549
sim_7342;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7342;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000142904155224;T50;NO;;YES;42.72;Node Brunnm_Fassung (42.72%), Node Brunnmuehle(Teich) (42.72%), Node Fensterstollen (42.72%), Node Gischeren (42.72%), Node Schuettstein (42.72%);12.0316;0.0179411;0.226406;0.00823144
sim_7343;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7343;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000142904155224;T50;NO;;YES;48.57;Node Brunnm_Fassung (48.57%), Node Brunnmuehle(Teich) (48.57%), Node Fensterstollen (48.57%), Node Gischeren (48.57%), Node Schuettstein (48.57%);13.4393;0.0336577;0.360386;0.00305145
sim_7344;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7344;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000809790212939;T50;NO;;YES;55.71;Node Brunnm_Fassung (55.71%), Node Brunnmuehle(Teich) (55.71%), Node Fensterstollen (55.71%), Node Gischeren (55.71%), Node Schuettstein (55.71%);3.91605;0.0206759;0.242405;0.0158219
sim_7345;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7345;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000142904155224;T50;NO;;YES;58.03;Node Brunnm_Fassung (58.03%), Node Brunnmuehle(Teich) (58.03%), Node Fensterstollen (58.03%), Node Gischeren (58.03%), Node Schuettstein (58.03%);3.95022;0.0201107;0.23788;0.0160089
sim_7346;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7346;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000142904155224;T50;NO;;YES;52.58;Node Brunnm_Fassung (52.58%), Node Brunnmuehle(Teich) (52.58%), Node Fensterstollen (52.58%), Node Gischeren (52.58%), Node Schuettstein (52.58%);6.26277;0.0193157;0.237782;0.0209092
sim_7347;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7347;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1+1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000131826313734;T50;NO;;YES;43.83;Node Brunnm_Fassung (43.83%), Node Brunnmuehle(Teich) (43.83%), Node Fensterstollen (43.83%), Node Gischeren (43.83%), Node Schuettstein (43.83%);12.0475;0.0168117;0.217676;0.00871876
sim_7348;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7348;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000877839810665;T50;NO;;YES;55.06;Node Brunnm_Fassung (55.06%), Node Brunnmuehle(Teich) (55.06%), Node Fensterstollen (55.06%), Node Gischeren (55.06%), Node Schuettstein (55.06%);3.58524;0.0431797;0.476734;0.0254522
sim_7349;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7349;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000154912907764;T50;NO;;YES;56.93;Node Brunnm_Fassung (56.93%), Node Brunnmuehle(Teich) (56.93%), Node Fensterstollen (56.93%), Node Gischeren (56.93%), Node Schuettstein (56.93%);3.90908;0.0231811;0.264386;0.0167374
sim_7350;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7350;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000154912907764;T50;NO;;YES;55.71;Node Brunnm_Fassung (55.71%), Node Brunnmuehle(Teich) (55.71%), Node Fensterstollen (55.71%), Node Gischeren (55.71%), Node Schuettstein (55.71%);5.97155;0.0397834;0.442713;0.025678
sim_7351;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7351;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000142904155224;T50;NO;;YES;42.53;Node Brunnm_Fassung (42.53%), Node Brunnmuehle(Teich) (42.53%), Node Fensterstollen (42.53%), Node Gischeren (42.53%), Node Schuettstein (42.53%);11.8387;0.0325326;0.374543;0.00943942
sim_7352;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7352;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000142904155224;T50;NO;;YES;56.11;Node Brunnm_Fassung (56.11%), Node Brunnmuehle(Teich) (56.11%), Node Fensterstollen (56.11%), Node Gischeren (56.11%), Node Schuettstein (56.11%);3.97902;0.020702;0.242366;0.016734
sim_7353;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7353;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000877839810665;T50;NO;;YES;55.11;Node Brunnm_Fassung (55.11%), Node Brunnmuehle(Teich) (55.11%), Node Fensterstollen (55.11%), Node Gischeren (55.11%), Node Schuettstein (55.11%);3.53703;0.0431548;0.476735;0.0217852
sim_7354;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7354;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000154912907764;T50;NO;;YES;55.25;Node Brunnm_Fassung (55.25%), Node Brunnmuehle(Teich) (55.25%), Node Fensterstollen (55.25%), Node Gischeren (55.25%), Node Schuettstein (55.25%);3.85066;0.0231559;0.264397;0.0149871
sim_7355;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7355;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000154912907764;T50;NO;;YES;52.89;Node Brunnm_Fassung (52.89%), Node Brunnmuehle(Teich) (52.89%), Node Fensterstollen (52.89%), Node Gischeren (52.89%), Node Schuettstein (52.89%);5.88914;0.0393852;0.442743;0.0196721
sim_7356;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7356;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000142904155224;T50;NO;;YES;42.26;Node Brunnm_Fassung (42.26%), Node Brunnmuehle(Teich) (42.26%), Node Fensterstollen (42.26%), Node Gischeren (42.26%), Node Schuettstein (42.26%);11.787;0.0322623;0.374568;0.00811156
sim_7357;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7357;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000142904155224;T50;NO;;YES;55.07;Node Brunnm_Fassung (55.07%), Node Brunnmuehle(Teich) (55.07%), Node Fensterstollen (55.07%), Node Gischeren (55.07%), Node Schuettstein (55.07%);3.91579;0.0206777;0.242391;0.0149836
sim_7358;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7358;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_3__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000207267733074;T50;NO;;YES;64.45;Node Brunnm_Fassung (64.45%), Node Brunnmuehle(Teich) (64.45%), Node Fensterstollen (64.45%), Node Gischeren (64.45%), Node Schuettstein (64.45%);3.70037;0.0370614;0.471802;0.248839
sim_7359;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7359;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1+1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000154912907764;T50;NO;;YES;55.63;Node Brunnm_Fassung (55.63%), Node Brunnmuehle(Teich) (55.63%), Node Fensterstollen (55.63%), Node Gischeren (55.63%), Node Schuettstein (55.63%);3.53631;0.0431546;0.476735;0.0231045
sim_7360;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7360;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000877839810665;T50;NO;;YES;54.66;Node Brunnm_Fassung (54.66%), Node Brunnmuehle(Teich) (54.66%), Node Fensterstollen (54.66%), Node Gischeren (54.66%), Node Schuettstein (54.66%);3.63426;0.0432046;0.476733;0.157948
sim_7361;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7361;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000154912907764;T50;NO;;YES;56.28;Node Brunnm_Fassung (56.28%), Node Brunnmuehle(Teich) (56.28%), Node Fensterstollen (56.28%), Node Gischeren (56.28%), Node Schuettstein (56.28%);4.04176;0.0232367;0.264342;0.121504
sim_7362;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7362;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000154912907764;T50;NO;;YES;55.31;Node Brunnm_Fassung (55.31%), Node Brunnmuehle(Teich) (55.31%), Node Fensterstollen (55.31%), Node Gischeren (55.31%), Node Schuettstein (55.31%);6.01121;0.0398127;0.442712;0.158891
sim_7363;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7363;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000142904155224;T50;NO;;YES;41.42;Node Brunnm_Fassung (41.42%), Node Brunnmuehle(Teich) (41.42%), Node Fensterstollen (41.42%), Node Gischeren (41.42%), Node Schuettstein (41.42%);11.9271;0.0330282;0.374559;0.0911542
sim_7364;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7364;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000142904155224;T50;NO;;YES;55.61;Node Brunnm_Fassung (55.61%), Node Brunnmuehle(Teich) (55.61%), Node Fensterstollen (55.61%), Node Gischeren (55.61%), Node Schuettstein (55.61%);4.04882;0.0207292;0.242322;0.120575
sim_7365;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7365;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000154912907764;T50;NO;;YES;55.18;Node Brunnm_Fassung (55.18%), Node Brunnmuehle(Teich) (55.18%), Node Fensterstollen (55.18%), Node Gischeren (55.18%), Node Schuettstein (55.18%);3.63356;0.0432046;0.476733;0.154482
sim_7366;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7366;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000154912907764;T50;NO;;YES;55.27;Node Brunnm_Fassung (55.27%), Node Brunnmuehle(Teich) (55.27%), Node Fensterstollen (55.27%), Node Gischeren (55.27%), Node Schuettstein (55.27%);3.63392;0.0432048;0.476733;0.155835
sim_7367;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7367;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000877839810665;T50;NO;;YES;55.02;Node Brunnm_Fassung (55.02%), Node Brunnmuehle(Teich) (55.02%), Node Fensterstollen (55.02%), Node Gischeren (55.02%), Node Schuettstein (55.02%);3.53704;0.0431547;0.476735;0.0237629
sim_7368;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7368;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000154912907764;T50;NO;;YES;55.2;Node Brunnm_Fassung (55.20%), Node Brunnmuehle(Teich) (55.20%), Node Fensterstollen (55.20%), Node Gischeren (55.20%), Node Schuettstein (55.20%);3.90996;0.0231814;0.264386;0.0170242
sim_7369;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_6b\sim_7369;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000154912907764;T50;NO;;YES;53.59;Node Brunnm_Fassung (53.59%), Node Brunnmuehle(Teich) (53.59%), Node Fensterstollen (53.59%), Node Gischeren (53.59%), Node Schuettstein (53.59%);5.93315;0.0394465;0.44274;0.0218244
