simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;swmm_instability_warning;swmm_not_converging_percent;swmm_instability_elements;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_5093;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5093;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.00235304235641;T10;NO;;YES;51.89;Node Brunnm_Fassung (51.89%), Node Brunnmuehle(Teich) (51.89%), Node Fensterstollen (51.89%), Node Gischeren (51.89%), Node Schuettstein (51.89%);2.0149;0.0476846;0.450489;0
sim_5094;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5094;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1__1_5a-1_5a_0;0.000204612378818;T10;NO;;YES;51.23;Node Brunnm_Fassung (51.23%), Node Brunnmuehle(Teich) (51.23%), Node Fensterstollen (51.23%), Node Gischeren (51.23%), Node Schuettstein (51.23%);2.0004;0.049568;0.315298;0
sim_5095;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5095;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0;0.000204612378818;T10;YES;SonSto_porte;YES;57.79;Node Brunnm_Fassung (57.79%), Node Brunnmuehle(Teich) (57.79%), Node Fensterstollen (57.79%), Node Gischeren (57.79%), Node Schuettstein (57.79%);1.84792;0.0779579;0.430934;0.212318
sim_5096;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5096;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0;0.000383053406857;T10;YES;SonSto_porte;YES;94.62;Node Brunnm_Fassung (94.62%), Node Brunnmuehle(Teich) (94.62%), Node Fensterstollen (94.62%), Node Gischeren (94.62%), Node Schuettstein (94.62%);1.37037;0.0661986;0.325975;0
sim_5097;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5097;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0;0.000383053406857;T10;NO;;YES;49.62;Node Brunnm_Fassung (49.62%), Node Brunnmuehle(Teich) (49.62%), Node Fensterstollen (49.62%), Node Gischeren (49.62%), Node Schuettstein (49.62%);1.99663;0.0525371;0.282066;0
sim_5098;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5098;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000415242768778;T10;NO;;YES;51.83;Node Brunnm_Fassung (51.83%), Node Brunnmuehle(Teich) (51.83%), Node Fensterstollen (51.83%), Node Gischeren (51.83%), Node Schuettstein (51.83%);2.01421;0.0477127;0.450503;0
sim_5099;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5099;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000415242768778;T10;NO;;YES;52.83;Node Brunnm_Fassung (52.83%), Node Brunnmuehle(Teich) (52.83%), Node Fensterstollen (52.83%), Node Gischeren (52.83%), Node Schuettstein (52.83%);2.01432;0.0480174;0.450539;0.00160051
sim_5100;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5100;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000415242768778;T10;NO;;YES;51.83;Node Brunnm_Fassung (51.83%), Node Brunnmuehle(Teich) (51.83%), Node Fensterstollen (51.83%), Node Gischeren (51.83%), Node Schuettstein (51.83%);2.01421;0.0477127;0.450503;0
sim_5101;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5101;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000415242768778;T10;NO;;YES;51.96;Node Brunnm_Fassung (51.96%), Node Brunnmuehle(Teich) (51.96%), Node Fensterstollen (51.96%), Node Gischeren (51.96%), Node Schuettstein (51.96%);2.01698;0.0478154;0.450517;0.00631739
sim_5102;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5102;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_4__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000251441527718;T10;NO;;YES;63.12;Node Brunnm_Fassung (63.12%), Node Brunnmuehle(Teich) (63.12%), Node Fensterstollen (63.12%), Node Gischeren (63.12%), Node Schuettstein (63.12%);1.54902;0.0407086;0.45428;0
sim_5103;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5103;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_5__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000251441527718;T10;NO;;YES;62.2;Node Brunnm_Fassung (62.20%), Node Brunnmuehle(Teich) (62.20%), Node Fensterstollen (62.20%), Node Gischeren (62.20%), Node Schuettstein (62.20%);1.55459;0.0411891;0.454158;0
sim_5104;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5104;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.00104869515219;T10;NO;;YES;61.89;Node Brunnm_Fassung (61.89%), Node Brunnmuehle(Teich) (61.89%), Node Fensterstollen (61.89%), Node Gischeren (61.89%), Node Schuettstein (61.89%);1.55653;0.0414556;0.454137;0
sim_5105;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5105;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0;0.000170717815473;T10;YES;SonSto_porte;YES;91.37;Node Brunnm_Fassung (91.37%), Node Brunnmuehle(Teich) (91.37%), Node Fensterstollen (91.37%), Node Gischeren (91.37%), Node Schuettstein (91.37%);1.02562;0.0669427;0.327737;0
sim_5106;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5106;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0;0.000170717815473;T10;NO;;YES;51.42;Node Brunnm_Fassung (51.42%), Node Brunnmuehle(Teich) (51.42%), Node Fensterstollen (51.42%), Node Gischeren (51.42%), Node Schuettstein (51.42%);1.49666;0.0487449;0.284245;0
sim_5107;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5107;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000185063850387;T10;NO;;YES;61.89;Node Brunnm_Fassung (61.89%), Node Brunnmuehle(Teich) (61.89%), Node Fensterstollen (61.89%), Node Gischeren (61.89%), Node Schuettstein (61.89%);1.55653;0.0414556;0.454137;0
sim_5108;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5108;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000185063850387;T10;NO;;YES;61.89;Node Brunnm_Fassung (61.89%), Node Brunnmuehle(Teich) (61.89%), Node Fensterstollen (61.89%), Node Gischeren (61.89%), Node Schuettstein (61.89%);1.55653;0.0414556;0.454137;0
sim_5109;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5109;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000185063850387;T10;NO;;YES;61.89;Node Brunnm_Fassung (61.89%), Node Brunnmuehle(Teich) (61.89%), Node Fensterstollen (61.89%), Node Gischeren (61.89%), Node Schuettstein (61.89%);1.55653;0.0414556;0.454137;0
sim_5110;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5110;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000185063850387;T10;NO;;YES;61.89;Node Brunnm_Fassung (61.89%), Node Brunnmuehle(Teich) (61.89%), Node Fensterstollen (61.89%), Node Gischeren (61.89%), Node Schuettstein (61.89%);1.55653;0.0414556;0.454137;0
sim_5111;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5111;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.00400653157983;T10;NO;;YES;39.63;Node Brunnm_Fassung (39.63%), Node Brunnmuehle(Teich) (39.63%), Node Fensterstollen (39.63%), Node Gischeren (39.63%), Node Schuettstein (39.63%);3.47397;0.0631515;0.422556;0.219277
sim_5112;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5112;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1__1_5a-1_5a_0;0.00034839405042;T10;YES;SonSto_porte;YES;46.51;Node Brunnm_Fassung (46.51%), Node Brunnmuehle(Teich) (46.51%), Node Fensterstollen (46.51%), Node Gischeren (46.51%), Node Schuettstein (46.51%);3.33912;0.076882;0.300556;0.251009
sim_5113;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5113;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0;0.00034839405042;T10;YES;SonSto_porte;YES;63.12;Node Brunnm_Fassung (63.12%), Node Brunnmuehle(Teich) (63.12%), Node Fensterstollen (63.12%), Node Gischeren (63.12%), Node Schuettstein (63.12%);3.13739;0.0783186;0.407008;0.268628
sim_5114;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5114;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0;0.000652226071135;T10;YES;SonSto_porte;YES;95.44;Node Brunnm_Fassung (95.44%), Node Brunnmuehle(Teich) (95.44%), Node Fensterstollen (95.44%), Node Gischeren (95.44%), Node Schuettstein (95.44%);2.51305;0.0672661;0.312183;0
sim_5115;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5115;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0;0.000652226071135;T10;NO;;YES;84.45;Node Brunnm_Fassung (84.45%), Node Brunnmuehle(Teich) (84.45%), Node Fensterstollen (84.45%), Node Gischeren (84.45%), Node Schuettstein (84.45%);3.34078;0.0779241;0.270972;0.268632
sim_5116;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5116;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1+1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0;0.000106176337162;T10;YES;SonSto_porte;YES;94.69;Node Brunnm_Fassung (94.69%), Node Brunnmuehle(Teich) (94.69%), Node Fensterstollen (94.69%), Node Gischeren (94.69%), Node Schuettstein (94.69%);2.52033;0.0664503;0.206228;0
sim_5117;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5117;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000707034984676;T10;NO;;YES;39.69;Node Brunnm_Fassung (39.69%), Node Brunnmuehle(Teich) (39.69%), Node Fensterstollen (39.69%), Node Gischeren (39.69%), Node Schuettstein (39.69%);3.47411;0.0631515;0.422556;0.217846
sim_5118;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5118;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0;0.000115098718436;T10;YES;SonSto_porte;YES;95.44;Node Brunnm_Fassung (95.44%), Node Brunnmuehle(Teich) (95.44%), Node Fensterstollen (95.44%), Node Gischeren (95.44%), Node Schuettstein (95.44%);2.51305;0.0672661;0.312183;0
sim_5119;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5119;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0;0.000115098718436;T10;NO;;YES;84.41;Node Brunnm_Fassung (84.41%), Node Brunnmuehle(Teich) (84.41%), Node Fensterstollen (84.41%), Node Gischeren (84.41%), Node Schuettstein (84.41%);3.35014;0.0778393;0.270974;0.268631
sim_5120;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5120;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000707034984676;T10;NO;;YES;35.88;Node Brunnm_Fassung (35.88%), Node Brunnmuehle(Teich) (35.88%), Node Fensterstollen (35.88%), Node Gischeren (35.88%), Node Schuettstein (35.88%);3.48165;0.0630865;0.422555;0.210282
sim_5121;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5121;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0;0.000115098718436;T10;YES;SonSto_porte;YES;95.44;Node Brunnm_Fassung (95.44%), Node Brunnmuehle(Teich) (95.44%), Node Fensterstollen (95.44%), Node Gischeren (95.44%), Node Schuettstein (95.44%);2.51305;0.0672661;0.312183;0
sim_5122;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5122;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0;0.000115098718436;T10;NO;;YES;84.45;Node Brunnm_Fassung (84.45%), Node Brunnmuehle(Teich) (84.45%), Node Fensterstollen (84.45%), Node Gischeren (84.45%), Node Schuettstein (84.45%);3.3496;0.0779377;0.270958;0.268631
sim_5123;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5123;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_3__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000166938815826;T10;NO;;YES;43.38;Node Brunnm_Fassung (43.38%), Node Brunnmuehle(Teich) (43.38%), Node Fensterstollen (43.38%), Node Gischeren (43.38%), Node Schuettstein (43.38%);3.43445;0.0626589;0.418352;0.58486
sim_5124;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5124;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1+1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000124770879649;T10;NO;;YES;35.38;Node Brunnm_Fassung (35.38%), Node Brunnmuehle(Teich) (35.38%), Node Fensterstollen (35.38%), Node Gischeren (35.38%), Node Schuettstein (35.38%);3.47555;0.0631515;0.422556;0.216744
sim_5125;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5125;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000707034984676;T10;NO;;YES;39.01;Node Brunnm_Fassung (39.01%), Node Brunnmuehle(Teich) (39.01%), Node Fensterstollen (39.01%), Node Gischeren (39.01%), Node Schuettstein (39.01%);3.47227;0.0632573;0.422558;0.2967
sim_5126;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5126;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0;0.000115098718436;T10;YES;SonSto_porte;YES;95.44;Node Brunnm_Fassung (95.44%), Node Brunnmuehle(Teich) (95.44%), Node Fensterstollen (95.44%), Node Gischeren (95.44%), Node Schuettstein (95.44%);2.51305;0.0672661;0.312183;0
sim_5127;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5127;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0;0.000115098718436;T10;NO;;YES;84.43;Node Brunnm_Fassung (84.43%), Node Brunnmuehle(Teich) (84.43%), Node Fensterstollen (84.43%), Node Gischeren (84.43%), Node Schuettstein (84.43%);3.3479;0.0779255;0.270894;0.343895
sim_5128;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5128;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000124770879649;T10;NO;;YES;35.75;Node Brunnm_Fassung (35.75%), Node Brunnmuehle(Teich) (35.75%), Node Fensterstollen (35.75%), Node Gischeren (35.75%), Node Schuettstein (35.75%);3.47501;0.0632622;0.422559;0.295714
sim_5129;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5129;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000124770879649;T10;NO;;YES;34.49;Node Brunnm_Fassung (34.49%), Node Brunnmuehle(Teich) (34.49%), Node Fensterstollen (34.49%), Node Gischeren (34.49%), Node Schuettstein (34.49%);3.47327;0.0632572;0.422559;0.295467
sim_5130;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5130;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000707034984676;T10;NO;;YES;38.13;Node Brunnm_Fassung (38.13%), Node Brunnmuehle(Teich) (38.13%), Node Fensterstollen (38.13%), Node Gischeren (38.13%), Node Schuettstein (38.13%);3.47742;0.062453;0.422539;0.150402
sim_5131;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5131;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0;0.000115098718436;T10;YES;SonSto_porte;YES;95.44;Node Brunnm_Fassung (95.44%), Node Brunnmuehle(Teich) (95.44%), Node Fensterstollen (95.44%), Node Gischeren (95.44%), Node Schuettstein (95.44%);2.51305;0.0672661;0.312183;0
sim_5132;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5132;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0;0.000115098718436;T10;NO;;YES;84.48;Node Brunnm_Fassung (84.48%), Node Brunnmuehle(Teich) (84.48%), Node Fensterstollen (84.48%), Node Gischeren (84.48%), Node Schuettstein (84.48%);3.34387;0.0777917;0.271054;0.189346
sim_5133;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_5a\sim_5133;scenario1;1_5a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0;0.000124770879649;T10;NO;;YES;38.3;Node Brunnm_Fassung (38.30%), Node Brunnmuehle(Teich) (38.30%), Node Fensterstollen (38.30%), Node Gischeren (38.30%), Node Schuettstein (38.30%);3.47836;0.0624649;0.42254;0.149381
