simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;swmm_instability_warning;swmm_not_converging_percent;swmm_instability_elements;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_7319;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7319;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.00292148804713;T3;NO;;YES;38.38;Node Brunnm_Fassung (38.38%), Node Brunnmuehle(Teich) (38.38%), Node Fensterstollen (38.38%), Node Gischeren (38.38%), Node Schuettstein (38.38%);0.718209;0.045899;0.405864;0.00153798
sim_7320;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7320;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.0005155567142;T3;NO;;YES;36.07;Node Brunnm_Fassung (36.07%), Node Brunnmuehle(Teich) (36.07%), Node Fensterstollen (36.07%), Node Gischeren (36.07%), Node Schuettstein (36.07%);0.92625;0.027903;0.228669;0.00333693
sim_7321;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7321;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.0005155567142;T3;NO;;YES;35.67;Node Brunnm_Fassung (35.67%), Node Brunnmuehle(Teich) (35.67%), Node Fensterstollen (35.67%), Node Gischeren (35.67%), Node Schuettstein (35.67%);3.20253;0.0409066;0.379398;0
sim_7322;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7322;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_1__1_6b-1_6b_0;0.000254042438881;T3;NO;;YES;37.62;Node Brunnm_Fassung (37.62%), Node Brunnmuehle(Teich) (37.62%), Node Fensterstollen (37.62%), Node Gischeren (37.62%), Node Schuettstein (37.62%);0.910595;0.0310367;0.248294;0.00257572
sim_7323;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7323;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_2__1_6b-1_6b_0;0.000254042438881;T3;NO;;YES;35.83;Node Brunnm_Fassung (35.83%), Node Brunnmuehle(Teich) (35.83%), Node Fensterstollen (35.83%), Node Gischeren (35.83%), Node Schuettstein (35.83%);1.94934;0.0447525;0.389686;0.00228654
sim_7324;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7324;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000254042438881;T3;NO;;YES;37.62;Node Brunnm_Fassung (37.62%), Node Brunnmuehle(Teich) (37.62%), Node Fensterstollen (37.62%), Node Gischeren (37.62%), Node Schuettstein (37.62%);0.910456;0.0310367;0.248294;0.00257491
sim_7325;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7325;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000254042438881;T3;NO;;YES;35.83;Node Brunnm_Fassung (35.83%), Node Brunnmuehle(Teich) (35.83%), Node Fensterstollen (35.83%), Node Gischeren (35.83%), Node Schuettstein (35.83%);1.94934;0.0447525;0.389686;0.00228654
sim_7326;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7326;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.00047559107744;T3;NO;;YES;40.47;Node Brunnm_Fassung (40.47%), Node Brunnmuehle(Teich) (40.47%), Node Fensterstollen (40.47%), Node Gischeren (40.47%), Node Schuettstein (40.47%);8.41419;0.0277619;0.336614;0
sim_7327;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7327;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.00047559107744;T3;NO;;YES;39.67;Node Brunnm_Fassung (39.67%), Node Brunnmuehle(Teich) (39.67%), Node Fensterstollen (39.67%), Node Gischeren (39.67%), Node Schuettstein (39.67%);1.29203;0.0203757;0.211719;0
sim_7328;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7328;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.0005155567142;T3;NO;;YES;39.23;Node Brunnm_Fassung (39.23%), Node Brunnmuehle(Teich) (39.23%), Node Fensterstollen (39.23%), Node Gischeren (39.23%), Node Schuettstein (39.23%);0.719172;0.0459699;0.405853;0.00159744
sim_7329;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7329;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.0005155567142;T3;NO;;YES;35.5;Node Brunnm_Fassung (35.50%), Node Brunnmuehle(Teich) (35.50%), Node Fensterstollen (35.50%), Node Gischeren (35.50%), Node Schuettstein (35.50%);0.71862;0.0459389;0.405858;0.00156239
sim_7330;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7330;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_0__1_3b-1_3b_3__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000121728668631;T3;NO;;YES;45.61;Node Brunnm_Fassung (45.61%), Node Brunnmuehle(Teich) (45.61%), Node Fensterstollen (45.61%), Node Gischeren (45.61%), Node Schuettstein (45.61%);0.709331;0.041581;0.402019;0.221777
sim_7331;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7331;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.0005155567142;T3;NO;;YES;38.04;Node Brunnm_Fassung (38.04%), Node Brunnmuehle(Teich) (38.04%), Node Fensterstollen (38.04%), Node Gischeren (38.04%), Node Schuettstein (38.04%);0.745539;0.0462119;0.405877;0.0419976
sim_7332;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7332;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.0005155567142;T3;NO;;YES;35.74;Node Brunnm_Fassung (35.74%), Node Brunnmuehle(Teich) (35.74%), Node Fensterstollen (35.74%), Node Gischeren (35.74%), Node Schuettstein (35.74%);0.717834;0.0458081;0.405843;0.00136071
sim_7333;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7333;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.00497442559377;T3;NO;;YES;36.75;Node Brunnm_Fassung (36.75%), Node Brunnmuehle(Teich) (36.75%), Node Fensterstollen (36.75%), Node Gischeren (36.75%), Node Schuettstein (36.75%);3.63785;0.0342693;0.379894;0
sim_7334;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7334;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000877839810665;T3;NO;;YES;37.75;Node Brunnm_Fassung (37.75%), Node Brunnmuehle(Teich) (37.75%), Node Fensterstollen (37.75%), Node Gischeren (37.75%), Node Schuettstein (37.75%);3.5435;0.0196715;0.221957;0
sim_7335;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7335;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000877839810665;T3;NO;;YES;34.42;Node Brunnm_Fassung (34.42%), Node Brunnmuehle(Teich) (34.42%), Node Fensterstollen (34.42%), Node Gischeren (34.42%), Node Schuettstein (34.42%);5.52032;0.0365325;0.358645;0
sim_7336;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7336;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1+1_6b_2;0.000154912907764;T3;NO;;YES;33.96;Node Brunnm_Fassung (33.96%), Node Brunnmuehle(Teich) (33.96%), Node Fensterstollen (33.96%), Node Gischeren (33.96%), Node Schuettstein (33.96%);5.77401;0.0197654;0.216021;0
sim_7337;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7337;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_1__1_6b-1_6b_0;0.000432558747284;T3;NO;;YES;36.77;Node Brunnm_Fassung (36.77%), Node Brunnmuehle(Teich) (36.77%), Node Fensterstollen (36.77%), Node Gischeren (36.77%), Node Schuettstein (36.77%);3.52455;0.0227406;0.239378;0
sim_7338;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7338;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_2__1_6b-1_6b_0;0.000432558747284;T3;NO;;YES;33.96;Node Brunnm_Fassung (33.96%), Node Brunnmuehle(Teich) (33.96%), Node Fensterstollen (33.96%), Node Gischeren (33.96%), Node Schuettstein (33.96%);4.8642;0.0348168;0.36693;0
sim_7339;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7339;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000432558747284;T3;NO;;YES;36.77;Node Brunnm_Fassung (36.77%), Node Brunnmuehle(Teich) (36.77%), Node Fensterstollen (36.77%), Node Gischeren (36.77%), Node Schuettstein (36.77%);3.52455;0.0227406;0.239378;0
sim_7340;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7340;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000432558747284;T3;NO;;YES;33.81;Node Brunnm_Fassung (33.81%), Node Brunnmuehle(Teich) (33.81%), Node Fensterstollen (33.81%), Node Gischeren (33.81%), Node Schuettstein (33.81%);4.85837;0.0348168;0.366925;0
sim_7341;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7341;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000809790212939;T3;NO;;YES;47.64;Node Brunnm_Fassung (47.64%), Node Brunnmuehle(Teich) (47.64%), Node Fensterstollen (47.64%), Node Gischeren (47.64%), Node Schuettstein (47.64%);9.87479;0.0269644;0.326723;0
sim_7342;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7342;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000142904155224;T3;NO;;YES;43.55;Node Brunnm_Fassung (43.55%), Node Brunnmuehle(Teich) (43.55%), Node Fensterstollen (43.55%), Node Gischeren (43.55%), Node Schuettstein (43.55%);10.0618;0.0154005;0.206526;0
sim_7343;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7343;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000142904155224;T3;NO;;YES;47.08;Node Brunnm_Fassung (47.08%), Node Brunnmuehle(Teich) (47.08%), Node Fensterstollen (47.08%), Node Gischeren (47.08%), Node Schuettstein (47.08%);11.4292;0.0278895;0.320547;0
sim_7344;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7344;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000809790212939;T3;NO;;YES;37.61;Node Brunnm_Fassung (37.61%), Node Brunnmuehle(Teich) (37.61%), Node Fensterstollen (37.61%), Node Gischeren (37.61%), Node Schuettstein (37.61%);3.60203;0.0176377;0.211039;0
sim_7345;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7345;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000142904155224;T3;NO;;YES;37.76;Node Brunnm_Fassung (37.76%), Node Brunnmuehle(Teich) (37.76%), Node Fensterstollen (37.76%), Node Gischeren (37.76%), Node Schuettstein (37.76%);3.53507;0.0170502;0.209295;0
sim_7346;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7346;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000142904155224;T3;NO;;YES;33.78;Node Brunnm_Fassung (33.78%), Node Brunnmuehle(Teich) (33.78%), Node Fensterstollen (33.78%), Node Gischeren (33.78%), Node Schuettstein (33.78%);5.78432;0.0182556;0.207587;0
sim_7347;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7347;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1+1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000131826313734;T3;NO;;YES;43.58;Node Brunnm_Fassung (43.58%), Node Brunnmuehle(Teich) (43.58%), Node Fensterstollen (43.58%), Node Gischeren (43.58%), Node Schuettstein (43.58%);10.0827;0.0138454;0.202057;0
sim_7348;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7348;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000877839810665;T3;NO;;YES;36.75;Node Brunnm_Fassung (36.75%), Node Brunnmuehle(Teich) (36.75%), Node Fensterstollen (36.75%), Node Gischeren (36.75%), Node Schuettstein (36.75%);3.63785;0.0342693;0.379894;0
sim_7349;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7349;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000154912907764;T3;NO;;YES;37.89;Node Brunnm_Fassung (37.89%), Node Brunnmuehle(Teich) (37.89%), Node Fensterstollen (37.89%), Node Gischeren (37.89%), Node Schuettstein (37.89%);3.54354;0.0196716;0.221933;0
sim_7350;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7350;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000154912907764;T3;NO;;YES;34.01;Node Brunnm_Fassung (34.01%), Node Brunnmuehle(Teich) (34.01%), Node Fensterstollen (34.01%), Node Gischeren (34.01%), Node Schuettstein (34.01%);5.52614;0.0365325;0.358657;0
sim_7351;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7351;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000142904155224;T3;NO;;YES;47.64;Node Brunnm_Fassung (47.64%), Node Brunnmuehle(Teich) (47.64%), Node Fensterstollen (47.64%), Node Gischeren (47.64%), Node Schuettstein (47.64%);9.87479;0.0269644;0.326723;0
sim_7352;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7352;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000142904155224;T3;NO;;YES;38.12;Node Brunnm_Fassung (38.12%), Node Brunnmuehle(Teich) (38.12%), Node Fensterstollen (38.12%), Node Gischeren (38.12%), Node Schuettstein (38.12%);3.60185;0.0176377;0.211037;0
sim_7353;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7353;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000877839810665;T3;NO;;YES;36.75;Node Brunnm_Fassung (36.75%), Node Brunnmuehle(Teich) (36.75%), Node Fensterstollen (36.75%), Node Gischeren (36.75%), Node Schuettstein (36.75%);3.63785;0.0342693;0.379894;0
sim_7354;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7354;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_1;0.000154912907764;T3;NO;;YES;35.64;Node Brunnm_Fassung (35.64%), Node Brunnmuehle(Teich) (35.64%), Node Fensterstollen (35.64%), Node Gischeren (35.64%), Node Schuettstein (35.64%);3.54017;0.0196706;0.221932;0.00201999
sim_7355;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7355;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_2;0.000154912907764;T3;NO;;YES;31.75;Node Brunnm_Fassung (31.75%), Node Brunnmuehle(Teich) (31.75%), Node Fensterstollen (31.75%), Node Gischeren (31.75%), Node Schuettstein (31.75%);5.52625;0.036553;0.358602;0
sim_7356;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7356;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_1__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000142904155224;T3;NO;;YES;47.64;Node Brunnm_Fassung (47.64%), Node Brunnmuehle(Teich) (47.64%), Node Fensterstollen (47.64%), Node Gischeren (47.64%), Node Schuettstein (47.64%);9.87479;0.0269644;0.326723;0
sim_7357;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7357;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_2__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000142904155224;T3;NO;;YES;35.79;Node Brunnm_Fassung (35.79%), Node Brunnmuehle(Teich) (35.79%), Node Fensterstollen (35.79%), Node Gischeren (35.79%), Node Schuettstein (35.79%);3.59485;0.0176357;0.211031;0.00202922
sim_7358;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7358;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_3__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000207267733074;T3;NO;;YES;39.53;Node Brunnm_Fassung (39.53%), Node Brunnmuehle(Teich) (39.53%), Node Fensterstollen (39.53%), Node Gischeren (39.53%), Node Schuettstein (39.53%);3.3839;0.0344329;0.376804;0.202134
sim_7359;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_6b\sim_7359;scenario1;1_6b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1+1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0__1_5a-1_5a_0__1_6a-1_6a_0__1_6b-1_6b_0;0.000154912907764;T3;NO;;YES;36.75;Node Brunnm_Fassung (36.75%), Node Brunnmuehle(Teich) (36.75%), Node Fensterstollen (36.75%), Node Gischeren (36.75%), Node Schuettstein (36.75%);3.63785;0.0342693;0.379894;0
